age,hsged,white,black,hispanic,native,asian,children,married,male,treatment,total_earn
29,0,1,0,0,0,0,1,1,1,0,9896
30,0,1,0,0,0,0,1,0,0,1,325
25,0,0,0,1,0,0,1,1,1,0,43308
32,1,0,1,0,0,0,0,0,1,1,71715
44,1,1,0,0,0,0,1,1,0,0,1303
17,0,1,0,0,0,0,0,0,1,0,20161
26,1,0,1,0,0,0,1,0,0,1,26016
34,0,1,0,0,0,0,1,1,1,0,40968
31,1,1,0,0,0,0,1,0,1,1,22425
49,1,1,0,0,0,0,0,0,0,1,8412
38,0,0,1,0,0,0,1,1,0,1,1782
33,0,1,0,0,0,0,0,0,1,0,0
19,1,1,0,0,0,0,0,0,0,1,31814
20,0,0,1,0,0,0,0,0,1,1,12398
41,0,1,0,0,0,0,0,0,1,0,29470
24,0,1,0,0,0,0,1,1,0,1,3847
27,0,0,1,0,0,0,1,0,0,0,15614
23,1,1,0,0,0,0,0,0,1,1,16620
24,1,1,0,0,0,0,0,0,0,0,46427
22,0,1,0,0,0,0,0,0,1,1,3408
26,1,1,0,0,0,0,1,1,0,1,1623
55,0,1,0,0,0,0,0,0,0,1,10299
22,0,1,0,0,0,0,1,1,1,1,20734
24,1,0,0,0,0,1,0,0,1,0,20561
19,0,0,1,0,0,0,1,0,0,1,9025
17,0,0,0,1,0,0,0,0,0,1,3548
23,0,1,0,0,0,0,0,1,1,0,26677
45,1,1,0,0,0,0,0,0,1,0,0
19,0,0,1,0,0,0,0,0,0,1,1306
52,1,0,1,0,0,0,0,0,0,1,9714
31,0,1,0,0,0,0,0,0,0,0,15257
19,1,0,0,0,1,0,1,0,0,1,23553
36,1,1,0,0,0,0,1,1,0,1,10110
23,1,0,1,0,0,0,1,0,0,0,8640
20,0,0,1,0,0,0,0,0,1,0,25743
37,1,1,0,0,0,0,1,0,0,0,1841
29,1,0,0,1,0,0,0,0,0,1,30420
37,0,0,1,0,0,0,1,0,0,1,28306
27,1,1,0,0,0,0,0,0,1,1,42750
20,1,1,0,0,0,0,0,0,1,1,19752
24,0,1,0,0,0,0,0,0,0,0,49158
17,0,0,1,0,0,0,0,0,1,1,10082
28,1,0,1,0,0,0,1,0,0,1,4686
38,1,1,0,0,0,0,1,0,0,0,6505
26,0,0,1,0,0,0,0,0,1,0,3678
31,0,1,0,0,0,0,0,0,0,0,4179
25,1,1,0,0,0,0,1,1,1,1,21468
23,1,0,1,0,0,0,0,0,1,1,15039
35,1,1,0,0,0,0,1,1,0,1,114739
26,1,0,0,0,0,1,1,0,1,0,30439
27,1,0,0,1,0,0,0,0,1,1,26502
26,0,0,1,0,0,0,1,0,0,0,35778
47,0,1,0,0,0,0,1,0,0,1,9298
25,1,1,0,0,0,0,0,0,1,1,927
52,0,1,0,0,0,0,0,0,1,1,6942
19,0,0,0,1,0,0,1,1,1,1,9708
39,0,1,0,0,0,0,0,0,1,1,12450
63,0,1,0,0,0,0,0,1,1,0,15705
25,0,0,1,0,0,0,1,0,1,1,26997
30,1,1,0,0,0,0,1,0,0,0,0
20,1,1,0,0,0,0,0,0,0,0,54558
22,1,0,0,1,0,0,1,1,1,1,33690
32,0,0,1,0,0,0,0,0,1,1,60537
23,1,0,1,0,0,0,0,0,1,0,13337
16,0,1,0,0,0,0,0,0,1,0,21227
28,0,1,0,0,0,0,0,0,1,1,45554
30,0,1,0,0,0,0,1,1,1,0,7458
19,1,1,0,0,0,0,0,1,0,1,15744
20,0,0,0,1,0,0,0,0,0,1,39044
35,0,1,0,0,0,0,1,1,0,1,15789
27,1,1,0,0,0,0,1,1,0,1,11796
73,1,1,0,0,0,0,0,0,0,0,12304
22,0,1,0,0,0,0,1,1,0,1,293
18,1,1,0,0,0,0,1,0,0,1,0
29,0,1,0,0,0,0,0,0,0,1,5238
42,1,1,0,0,0,0,0,0,1,1,924
20,1,1,0,0,0,0,0,0,1,1,1059
18,0,1,0,0,0,0,1,1,0,1,0
23,0,0,1,0,0,0,1,0,0,1,31782
22,1,1,0,0,0,0,0,1,1,1,24153
48,1,1,0,0,0,0,1,1,1,0,10368
20,0,1,0,0,0,0,0,0,0,0,0
74,0,0,1,0,0,0,0,0,0,1,0
59,0,1,0,0,0,0,0,1,1,1,12
36,1,0,0,0,1,0,1,0,0,1,29575
23,1,1,0,0,0,0,0,0,0,0,32024
53,1,1,0,0,0,0,0,1,0,0,32971
16,0,0,1,0,0,0,0,0,1,1,10653
16,0,1,0,0,0,0,0,0,0,0,28157
19,1,1,0,0,0,0,0,0,1,1,35019
18,1,1,0,0,0,0,0,0,1,0,21224
53,0,1,0,0,0,0,0,0,1,1,429
19,0,0,1,0,0,0,0,0,1,1,13062
39,1,1,0,0,0,0,1,0,0,1,30298
31,0,1,0,0,0,0,1,1,1,1,20082
22,1,0,0,1,0,0,0,0,1,1,8151
19,1,1,0,0,0,0,0,0,0,1,0
28,1,0,1,0,0,0,1,0,0,0,45987
22,1,1,0,0,0,0,1,1,1,1,21884
20,0,0,1,0,0,0,0,0,1,0,23267
19,0,1,0,0,0,0,0,1,1,1,18746
21,0,1,0,0,0,0,0,0,0,1,9078
20,0,1,0,0,0,0,0,0,0,0,9818
24,1,0,1,0,0,0,0,0,0,0,16106
31,0,1,0,0,0,0,1,0,0,0,10012
43,0,1,0,0,0,0,0,0,1,1,8757
21,0,0,0,0,1,0,0,0,1,0,25108
35,0,1,0,0,0,0,1,0,0,1,27198
19,1,0,1,0,0,0,0,0,0,1,2058
41,1,0,1,0,0,0,1,1,0,1,6641
32,0,1,0,0,0,0,0,1,0,1,3502
39,0,1,0,0,0,0,1,0,1,1,40199
21,1,0,1,0,0,0,0,0,1,0,4806
18,0,1,0,0,0,0,1,0,0,1,55003
53,0,1,0,0,0,0,0,1,0,1,12684
52,1,1,0,0,0,0,0,0,1,1,2625
18,1,1,0,0,0,0,0,0,0,1,11232
38,1,0,1,0,0,0,1,0,1,1,7096
39,1,1,0,0,0,0,1,0,0,1,42
53,0,1,0,0,0,0,0,1,0,1,5840
29,0,0,1,0,0,0,1,0,0,1,11749
37,0,0,0,1,0,0,0,1,1,1,2994
41,0,0,1,0,0,0,0,0,0,1,9424
20,1,1,0,0,0,0,0,0,1,0,23073
25,0,0,1,0,0,0,1,0,0,0,1940
20,0,0,0,1,0,0,1,1,0,0,3814
22,0,1,0,0,0,0,0,0,1,1,22890
25,1,0,1,0,0,0,1,0,0,1,7641
26,0,0,0,1,0,0,1,0,0,1,0
21,0,1,0,0,0,0,1,0,0,0,26889
56,0,1,0,0,0,0,0,1,1,1,5447
24,1,0,1,0,0,0,0,0,1,0,420
17,0,1,0,0,0,0,0,0,1,1,40315
20,0,1,0,0,0,0,1,0,0,1,4305
28,1,1,0,0,0,0,0,0,1,0,16195
38,0,0,0,1,0,0,1,1,1,0,68865
17,0,1,0,0,0,0,0,0,0,1,3164
44,0,0,0,1,0,0,1,0,0,0,11541
31,1,0,1,0,0,0,1,0,1,1,0
21,1,1,0,0,0,0,0,0,0,1,19457
33,0,1,0,0,0,0,0,0,1,1,0
36,0,1,0,0,0,0,1,1,1,0,21792
22,1,0,1,0,0,0,1,1,1,1,13968
43,0,0,0,1,0,0,1,0,0,1,5306
41,1,1,0,0,0,0,0,1,1,1,0
19,1,1,0,0,0,0,0,0,0,1,2812
48,1,1,0,0,0,0,0,0,0,1,0
32,0,0,1,0,0,0,1,0,0,1,12216
47,0,1,0,0,0,0,0,1,1,0,14454
24,1,1,0,0,0,0,1,1,0,1,0
21,0,1,0,0,0,0,0,0,1,1,35382
19,0,0,1,0,0,0,0,0,1,0,9003
27,0,1,0,0,0,0,0,0,1,1,44575
33,0,1,0,0,0,0,1,0,0,1,12798
34,1,0,0,1,0,0,1,0,0,0,8826
28,1,0,1,0,0,0,1,0,0,1,16437
30,0,0,1,0,0,0,0,0,1,1,39909
24,0,0,1,0,0,0,1,0,0,1,18267
25,1,0,0,1,0,0,0,0,0,1,0
33,0,0,1,0,0,0,1,0,1,1,4353
18,0,0,0,1,0,0,0,0,0,1,2103
65,1,1,0,0,0,0,0,0,0,1,11164
34,1,0,1,0,0,0,1,1,0,1,10768
28,1,0,1,0,0,0,1,0,0,1,14589
25,0,1,0,0,0,0,0,0,1,0,8949
21,1,1,0,0,0,0,1,1,0,0,11431
38,1,1,0,0,0,0,1,0,0,1,9793
17,0,1,0,0,0,0,0,1,0,1,10487
22,0,1,0,0,0,0,1,1,0,1,2355
17,0,1,0,0,0,0,0,0,0,1,321
31,1,1,0,0,0,0,1,0,1,0,9992
22,0,1,0,0,0,0,1,0,0,1,2676
23,1,1,0,0,0,0,1,1,0,0,9241
26,1,1,0,0,0,0,1,1,1,1,6876
40,0,1,0,0,0,0,0,0,1,1,14640
52,1,1,0,0,0,0,1,0,0,0,16679
33,0,0,1,0,0,0,1,1,1,0,38732
27,1,0,1,0,0,0,1,0,0,0,9004
18,0,0,1,0,0,0,1,0,1,1,10717
17,0,1,0,0,0,0,1,1,0,0,3746
59,0,1,0,0,0,0,0,1,0,0,29574
21,1,0,0,1,0,0,1,0,0,1,15487
32,0,1,0,0,0,0,1,1,1,1,73248
30,0,0,1,0,0,0,1,1,1,0,46915
45,0,1,0,0,0,0,0,1,1,1,699
19,1,0,0,1,0,0,1,1,0,1,3002
25,0,1,0,0,0,0,0,0,1,0,2916
34,1,0,0,1,0,0,1,1,1,1,63463
31,1,1,0,0,0,0,0,0,1,1,46610
42,1,1,0,0,0,0,1,1,1,1,0
19,0,0,1,0,0,0,1,0,0,0,1902
17,0,1,0,0,0,0,0,0,0,0,6999
42,0,1,0,0,0,0,1,1,1,0,17958
30,1,1,0,0,0,0,1,0,0,0,17511
20,0,0,1,0,0,0,0,0,0,1,13372
21,1,0,0,1,0,0,0,1,0,1,2514
21,1,0,0,1,0,0,0,0,0,1,9227
53,1,1,0,0,0,0,0,0,0,0,12444
34,1,0,0,1,0,0,1,1,0,1,41304
76,0,1,0,0,0,0,0,1,1,0,11394
18,1,1,0,0,0,0,1,1,0,1,15629
19,1,0,0,1,0,0,0,0,0,1,13257
27,0,1,0,0,0,0,1,1,0,1,8530
32,0,1,0,0,0,0,1,1,1,1,26500
20,1,0,1,0,0,0,0,0,1,1,5125
21,1,0,1,0,0,0,1,0,0,0,7729
42,0,1,0,0,0,0,1,1,0,1,0
19,0,1,0,0,0,0,0,0,0,1,14997
36,1,1,0,0,0,0,1,1,1,1,13866
55,1,1,0,0,0,0,0,1,1,1,25411
47,1,1,0,0,0,0,0,0,0,1,2271
46,1,1,0,0,0,0,1,0,0,1,33918
21,0,1,0,0,0,0,0,1,1,0,52154
23,0,0,1,0,0,0,1,0,0,1,7878
28,1,1,0,0,0,0,1,0,0,0,84
28,0,0,0,1,0,0,0,0,0,1,6145
30,1,0,0,1,0,0,1,1,0,1,11469
32,1,1,0,0,0,0,1,0,0,0,8657
46,0,1,0,0,0,0,0,0,1,1,8043
38,0,0,0,1,0,0,1,0,0,1,51
33,0,1,0,0,0,0,1,1,1,1,2933
29,0,1,0,0,0,0,0,0,0,1,15699
36,0,0,1,0,0,0,0,0,1,0,13143
41,0,0,0,1,0,0,1,1,1,0,47013
45,1,1,0,0,0,0,1,0,0,0,3229
19,0,1,0,0,0,0,0,0,1,1,11154
34,0,1,0,0,0,0,0,0,1,1,2851
20,0,1,0,0,0,0,1,1,0,1,1386
36,0,1,0,0,0,0,1,1,0,0,0
40,1,1,0,0,0,0,1,1,0,1,21413
18,0,0,1,0,0,0,1,0,0,1,0
30,1,0,1,0,0,0,1,1,1,1,0
28,1,1,0,0,0,0,0,0,1,1,3843
36,0,0,0,1,0,0,1,1,0,1,7083
36,0,1,0,0,0,0,1,1,1,0,0
22,0,1,0,0,0,0,0,0,1,1,0
19,0,0,0,1,0,0,0,0,0,1,8683
17,0,0,1,0,0,0,1,0,0,1,0
37,1,0,1,0,0,0,0,1,0,0,16674
36,0,1,0,0,0,0,0,0,0,1,26384
33,1,1,0,0,0,0,0,0,1,1,0
31,1,0,1,0,0,0,0,0,1,0,6780
28,1,0,1,0,0,0,1,0,0,0,15381
16,0,0,1,0,0,0,0,0,0,1,22731
22,0,0,1,0,0,0,0,0,1,1,0
19,0,0,1,0,0,0,0,0,0,0,14886
29,0,1,0,0,0,0,1,0,0,1,23065
22,0,1,0,0,0,0,0,0,0,1,352
19,0,0,1,0,0,0,1,0,0,1,9216
42,1,1,0,0,0,0,1,0,0,0,0
37,1,1,0,0,0,0,0,0,1,0,9379
22,1,0,1,0,0,0,1,1,0,1,15840
32,1,0,1,0,0,0,1,0,1,0,34827
19,1,1,0,0,0,0,0,0,1,1,13427
18,0,0,1,0,0,0,0,0,1,0,1701
23,1,0,1,0,0,0,0,0,1,1,22406
30,0,1,0,0,0,0,0,0,1,1,162
18,1,0,1,0,0,0,1,0,1,1,1959
37,1,1,0,0,0,0,1,1,1,0,71821
23,0,1,0,0,0,0,0,0,1,1,12510
16,0,1,0,0,0,0,0,0,1,1,0
22,1,1,0,0,0,0,0,0,1,0,4381
28,1,1,0,0,0,0,1,1,0,1,0
22,0,1,0,0,0,0,0,0,1,0,714
34,0,1,0,0,0,0,1,0,0,1,8036
17,0,1,0,0,0,0,0,0,0,1,1362
20,0,1,0,0,0,0,0,0,1,1,32481
34,1,0,1,0,0,0,0,0,1,1,144
42,1,1,0,0,0,0,0,0,1,0,0
30,0,1,0,0,0,0,1,1,1,1,45305
27,1,1,0,0,0,0,0,0,1,1,21155
21,1,1,0,0,0,0,0,0,1,1,11916
21,0,0,1,0,0,0,0,0,1,0,14121
34,0,0,0,1,0,0,0,0,1,0,8876
19,1,1,0,0,0,0,0,0,0,0,13299
25,0,0,1,0,0,0,0,0,1,1,6305
23,0,1,0,0,0,0,0,0,1,1,27261
21,0,1,0,0,0,0,1,0,0,1,150
16,0,0,1,0,0,0,0,0,1,1,0
23,0,1,0,0,0,0,0,0,1,1,636
26,1,1,0,0,0,0,1,1,0,1,16725
31,1,0,1,0,0,0,1,0,0,0,0
38,0,0,1,0,0,0,1,1,0,1,522
24,0,1,0,0,0,0,0,0,1,1,41779
19,0,0,1,0,0,0,0,0,1,1,23490
23,1,0,1,0,0,0,1,0,0,1,31007
40,0,0,1,0,0,0,0,0,0,1,17301
34,0,0,1,0,0,0,1,0,1,1,0
23,0,0,1,0,0,0,1,0,0,0,10427
26,1,1,0,0,0,0,1,0,0,1,11383
29,1,0,1,0,0,0,0,0,1,1,31037
23,0,1,0,0,0,0,0,1,1,0,1462
17,0,0,1,0,0,0,0,0,1,0,4960
17,1,1,0,0,0,0,1,1,0,1,612
57,0,1,0,0,0,0,1,1,1,1,25378
17,0,1,0,0,0,0,1,1,0,1,420
21,1,1,0,0,0,0,0,0,1,1,13772
43,1,1,0,0,0,0,1,1,1,1,33220
53,1,1,0,0,0,0,0,0,0,1,9318
19,0,1,0,0,0,0,0,0,1,0,1227
27,1,1,0,0,0,0,1,0,0,1,29749
52,0,0,1,0,0,0,0,1,1,0,216
42,1,0,0,1,0,0,1,1,0,1,0
54,0,1,0,0,0,0,0,0,0,1,34464
31,0,0,1,0,0,0,1,1,1,1,23484
30,0,0,1,0,0,0,1,0,0,1,4014
32,0,1,0,0,0,0,0,1,1,1,18613
23,0,1,0,0,0,0,0,0,1,0,47209
20,1,0,1,0,0,0,1,0,0,1,2376
28,1,1,0,0,0,0,0,0,1,1,14217
29,0,0,0,1,0,0,1,0,0,1,47223
31,1,1,0,0,0,0,1,0,0,1,24404
23,1,0,1,0,0,0,0,0,1,0,30978
18,1,0,1,0,0,0,0,0,1,1,3098
25,0,0,1,0,0,0,0,0,1,0,2392
40,1,1,0,0,0,0,0,0,0,1,10818
21,1,1,0,0,0,0,1,0,0,0,12759
47,0,1,0,0,0,0,1,1,0,1,10744
27,0,1,0,0,0,0,0,0,1,1,32984
41,1,1,0,0,0,0,1,1,1,1,21509
30,1,0,1,0,0,0,1,0,0,0,2526
29,1,1,0,0,0,0,1,0,0,0,30678
19,0,1,0,0,0,0,1,1,1,1,59519
26,0,1,0,0,0,0,1,1,1,1,44177
19,0,0,0,1,0,0,0,0,0,1,53283
34,0,1,0,0,0,0,1,1,0,1,1881
32,1,0,1,0,0,0,1,0,0,1,0
27,1,0,0,1,0,0,1,1,0,1,21842
17,0,1,0,0,0,0,0,0,1,1,17434
26,1,1,0,0,0,0,1,1,1,1,10731
17,0,1,0,0,0,0,0,0,1,1,0
35,1,1,0,0,0,0,1,1,1,1,30942
17,0,1,0,0,0,0,1,0,0,0,3687
34,0,1,0,0,0,0,1,1,0,0,0
33,0,1,0,0,0,0,0,0,1,1,49046
53,1,0,0,1,0,0,1,0,0,0,12753
31,0,0,0,1,0,0,0,0,1,1,19007
22,1,0,1,0,0,0,0,0,1,1,45474
21,0,1,0,0,0,0,1,1,0,1,12108
39,0,0,0,1,0,0,1,0,0,1,0
22,1,1,0,0,0,0,0,0,1,1,28873
35,0,0,1,0,0,0,0,1,1,0,4046
31,0,1,0,0,0,0,1,1,1,1,54
36,1,1,0,0,0,0,1,0,0,1,26813
28,1,1,0,0,0,0,1,0,0,1,0
34,0,1,0,0,0,0,1,0,0,1,1517
37,0,0,1,0,0,0,0,0,1,1,12928
47,1,0,0,1,0,0,1,1,1,1,27169
17,0,1,0,0,0,0,0,0,0,1,18234
22,1,1,0,0,0,0,0,0,1,0,29057
29,0,0,1,0,0,0,1,1,0,1,0
29,1,1,0,0,0,0,1,1,1,1,1239
22,1,0,1,0,0,0,1,0,0,1,7791
28,1,1,0,0,0,0,0,0,1,1,11897
18,0,1,0,0,0,0,1,0,0,0,17377
30,0,0,1,0,0,0,1,1,1,1,39507
21,0,1,0,0,0,0,0,0,1,1,14494
22,0,0,1,0,0,0,1,0,0,1,9614
44,1,1,0,0,0,0,0,0,0,1,34188
34,1,1,0,0,0,0,0,0,0,1,972
20,0,1,0,0,0,0,1,0,0,0,7457
52,1,1,0,0,0,0,1,1,1,0,0
29,1,0,0,1,0,0,1,0,0,1,0
19,1,1,0,0,0,0,0,0,0,1,26412
18,0,1,0,0,0,0,0,0,1,0,7206
50,0,0,1,0,0,0,0,0,1,0,7390
17,0,1,0,0,0,0,0,0,0,1,1470
25,0,1,0,0,0,0,1,0,1,1,40566
28,0,1,0,0,0,0,0,0,1,0,42169
31,1,0,1,0,0,0,0,0,1,1,7260
37,1,1,0,0,0,0,1,0,0,1,23790
28,1,0,1,0,0,0,1,0,0,1,28678
28,1,0,1,0,0,0,1,0,1,0,7277
46,1,1,0,0,0,0,0,0,0,1,22917
19,1,0,0,1,0,0,0,0,0,1,14850
31,0,1,0,0,0,0,1,1,1,1,42942
31,0,0,1,0,0,0,0,0,0,1,11511
35,0,1,0,0,0,0,1,0,0,1,18264
31,1,1,0,0,0,0,1,1,1,0,6167
20,0,1,0,0,0,0,1,0,0,0,22840
27,1,1,0,0,0,0,0,0,1,1,21250
28,0,0,0,1,0,0,1,0,0,1,38661
34,1,1,0,0,0,0,1,1,1,0,50403
33,0,1,0,0,0,0,1,1,1,1,25186
29,0,1,0,0,0,0,1,0,0,1,5830
24,0,1,0,0,0,0,1,1,1,1,0
23,0,0,1,0,0,0,0,0,1,0,14989
35,1,0,0,1,0,0,1,1,1,0,5979
69,0,1,0,0,0,0,0,1,0,0,0
37,1,1,0,0,0,0,1,0,0,1,45294
23,0,1,0,0,0,0,1,0,0,1,0
26,1,1,0,0,0,0,0,0,1,0,18446
18,1,1,0,0,0,0,0,0,0,1,40371
30,1,0,1,0,0,0,1,1,1,1,31967
16,0,1,0,0,0,0,0,0,0,0,740
37,1,0,1,0,0,0,1,0,0,1,38633
21,0,0,1,0,0,0,1,0,0,1,0
41,0,1,0,0,0,0,1,0,0,1,20574
32,0,1,0,0,0,0,1,1,1,0,23561
40,1,1,0,0,0,0,1,1,0,0,31746
16,0,0,0,1,0,0,0,0,0,1,433
36,0,0,1,0,0,0,1,1,1,1,8546
16,0,1,0,0,0,0,0,0,1,1,4444
42,0,1,0,0,0,0,1,1,1,0,10095
22,0,1,0,0,0,0,0,0,1,1,15792
18,0,1,0,0,0,0,0,1,0,0,14641
19,1,1,0,0,0,0,0,0,0,1,10039
27,0,0,1,0,0,0,1,0,0,1,252
53,1,1,0,0,0,0,1,0,0,1,64437
27,1,1,0,0,0,0,0,0,1,0,12453
32,0,1,0,0,0,0,0,0,1,1,30779
44,0,1,0,0,0,0,1,1,1,1,15483
21,0,1,0,0,0,0,0,0,1,1,2030
28,1,1,0,0,0,0,1,0,0,1,0
30,1,1,0,0,0,0,1,1,0,1,9360
35,0,1,0,0,0,0,0,0,0,1,35412
32,0,1,0,0,0,0,1,0,0,0,1761
23,1,0,1,0,0,0,0,0,1,0,135
24,1,0,1,0,0,0,1,0,1,1,28636
17,0,1,0,0,0,0,0,0,1,1,3846
17,0,1,0,0,0,0,0,0,1,0,16530
23,1,1,0,0,0,0,0,0,1,1,10680
33,0,1,0,0,0,0,1,1,1,1,15034
31,0,0,1,0,0,0,1,0,1,1,9487
25,0,0,0,1,0,0,1,0,0,0,12255
25,1,1,0,0,0,0,0,0,1,0,16904
24,0,0,1,0,0,0,1,1,0,1,2883
28,0,1,0,0,0,0,1,0,0,0,2670
27,1,0,0,1,0,0,1,0,0,1,0
27,0,1,0,0,0,0,0,1,1,1,15894
25,0,1,0,0,0,0,0,0,1,0,18459
20,1,1,0,0,0,0,0,0,1,1,5634
28,0,0,0,1,0,0,1,1,1,0,7329
23,1,1,0,0,0,0,1,1,1,1,70001
37,0,0,0,1,0,0,0,0,1,1,86863
32,0,1,0,0,0,0,0,0,1,1,23850
24,1,0,0,0,1,0,0,0,1,1,108
54,0,1,0,0,0,0,0,1,1,1,40065
33,0,1,0,0,0,0,1,0,0,1,20843
32,1,1,0,0,0,0,0,0,1,0,7092
19,0,1,0,0,0,0,1,1,1,0,8310
51,0,1,0,0,0,0,1,1,0,1,237
30,1,1,0,0,0,0,0,1,1,1,7617
31,1,1,0,0,0,0,1,0,0,0,15586
32,1,1,0,0,0,0,0,0,1,1,0
30,0,1,0,0,0,0,1,1,0,0,5366
33,0,1,0,0,0,0,0,0,0,0,30327
33,0,1,0,0,0,0,1,0,0,0,0
27,0,0,0,1,0,0,1,1,0,0,332
34,0,0,1,0,0,0,1,1,1,0,34862
29,1,0,1,0,0,0,0,0,1,1,0
34,0,1,0,0,0,0,0,0,1,1,22185
34,1,1,0,0,0,0,0,1,1,0,89996
35,0,1,0,0,0,0,0,0,1,1,8784
34,0,0,0,1,0,0,1,1,0,1,41889
66,0,1,0,0,0,0,0,0,0,1,6603
38,0,1,0,0,0,0,1,1,0,0,11217
21,1,1,0,0,0,0,0,0,1,1,15415
24,0,0,1,0,0,0,0,0,1,1,0
23,1,1,0,0,0,0,0,0,1,1,0
24,1,1,0,0,0,0,1,0,0,0,7560
32,0,1,0,0,0,0,1,1,1,0,5092
33,0,0,1,0,0,0,1,0,0,1,33957
40,1,0,1,0,0,0,0,0,1,0,0
19,1,1,0,0,0,0,0,0,1,1,16763
20,0,1,0,0,0,0,1,0,0,1,6317
29,0,0,1,0,0,0,1,0,0,1,6735
68,1,1,0,0,0,0,0,1,1,1,0
31,1,0,0,1,0,0,1,0,0,1,18137
29,1,1,0,0,0,0,1,1,0,1,1054
28,0,0,1,0,0,0,0,0,1,0,29322
22,0,1,0,0,0,0,1,1,1,1,55677
25,0,0,0,1,0,0,1,0,0,1,15173
20,0,0,0,0,1,0,0,0,1,1,333
29,0,0,1,0,0,0,0,0,1,0,2583
35,0,1,0,0,0,0,1,1,1,1,11304
16,0,1,0,0,0,0,0,0,1,1,2625
27,1,1,0,0,0,0,0,0,1,1,1785
60,1,1,0,0,0,0,0,1,1,1,0
24,1,1,0,0,0,0,1,1,1,1,38233
18,0,1,0,0,0,0,0,0,1,1,6913
38,0,1,0,0,0,0,1,0,0,1,26970
20,1,0,1,0,0,0,0,0,0,1,0
22,0,1,0,0,0,0,0,0,0,1,3601
34,1,0,0,0,1,0,1,0,0,1,30828
18,0,0,1,0,0,0,1,0,0,1,243
40,1,0,1,0,0,0,0,0,1,1,8109
20,0,0,1,0,0,0,1,1,0,1,7728
40,0,1,0,0,0,0,1,1,0,1,13389
17,0,0,1,0,0,0,1,0,0,1,8817
38,1,0,0,1,0,0,1,1,1,1,46020
18,0,1,0,0,0,0,0,0,1,1,9207
34,1,1,0,0,0,0,1,1,0,1,14060
35,0,0,1,0,0,0,0,0,1,0,0
40,1,0,1,0,0,0,1,0,0,1,5475
57,0,1,0,0,0,0,0,0,0,1,10970
35,0,0,0,1,0,0,1,1,0,1,27340
21,1,1,0,0,0,0,0,0,1,0,6576
19,1,1,0,0,0,0,0,0,0,1,6933
36,0,1,0,0,0,0,0,0,0,1,52000
34,1,1,0,0,0,0,0,0,0,0,34491
51,1,1,0,0,0,0,0,0,1,1,0
19,1,1,0,0,0,0,1,0,0,1,14929
28,1,1,0,0,0,0,0,0,0,1,22743
16,0,0,1,0,0,0,0,0,1,1,0
23,1,0,0,1,0,0,1,1,0,1,37013
28,0,1,0,0,0,0,1,1,0,0,243
23,1,1,0,0,0,0,1,0,0,1,7359
23,1,1,0,0,0,0,1,0,0,1,5862
25,1,0,1,0,0,0,0,0,0,1,6711
18,1,1,0,0,0,0,0,0,0,1,4757
42,0,1,0,0,0,0,0,0,1,0,10200
18,0,0,0,1,0,0,0,0,0,1,21419
20,1,1,0,0,0,0,1,0,0,1,27795
43,0,1,0,0,0,0,0,0,1,1,24349
17,0,1,0,0,0,0,1,0,0,1,4047
23,0,0,1,0,0,0,1,0,0,0,11616
24,1,1,0,0,0,0,1,0,0,0,2245
16,0,0,0,1,0,0,1,0,0,0,551
36,0,0,0,1,0,0,1,1,1,1,20846
53,1,0,1,0,0,0,1,0,0,0,8219
47,0,1,0,0,0,0,1,0,0,1,49702
19,0,0,1,0,0,0,0,0,0,1,10181
17,0,1,0,0,0,0,0,0,1,1,9066
33,0,1,0,0,0,0,1,1,1,1,12477
26,1,0,0,0,1,0,0,0,1,1,0
23,1,1,0,0,0,0,0,0,1,1,36958
23,0,1,0,0,0,0,1,1,0,1,7254
21,1,0,0,1,0,0,0,0,0,0,9210
19,1,1,0,0,0,0,0,0,0,1,14372
19,0,0,1,0,0,0,0,0,1,1,3468
18,0,0,1,0,0,0,1,0,0,1,1437
19,1,1,0,0,0,0,0,1,0,0,24889
32,0,1,0,0,0,0,0,0,0,1,16256
22,1,1,0,0,0,0,0,0,1,0,11646
33,0,1,0,0,0,0,1,1,1,1,4334
45,1,1,0,0,0,0,1,0,0,1,43580
30,1,0,1,0,0,0,0,0,1,1,29873
28,0,1,0,0,0,0,0,0,1,0,13674
29,1,1,0,0,0,0,1,1,0,1,0
25,1,1,0,0,0,0,0,0,1,0,39163
28,0,1,0,0,0,0,1,1,1,1,2290
28,0,1,0,0,0,0,1,1,1,1,28227
38,0,1,0,0,0,0,0,0,0,0,0
50,0,1,0,0,0,0,1,0,0,1,23502
20,1,0,1,0,0,0,1,0,0,1,9651
18,0,1,0,0,0,0,0,0,1,1,40965
27,1,1,0,0,0,0,0,0,0,0,39816
18,0,0,1,0,0,0,0,0,0,1,15663
27,1,0,1,0,0,0,0,0,1,1,25252
33,0,0,1,0,0,0,0,0,1,0,24262
55,0,1,0,0,0,0,1,1,0,1,0
28,0,1,0,0,0,0,1,1,1,1,27900
21,0,1,0,0,0,0,0,0,1,1,0
23,0,1,0,0,0,0,1,1,0,1,2529
30,1,1,0,0,0,0,1,1,0,1,30497
24,1,0,1,0,0,0,1,0,0,1,14433
37,1,1,0,0,0,0,1,0,0,1,5688
24,1,1,0,0,0,0,1,1,0,1,34584
32,1,1,0,0,0,0,1,0,0,1,8663
30,0,1,0,0,0,0,1,1,1,1,32886
25,0,1,0,0,0,0,0,0,0,1,4386
